ZIP Code,Cov C Amount Weighted Avg,Avg Fire Risk Score,Number of Negligible Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Non-CAT Cov A Smoke - Incurred Losses,Non-CAT Cov A Smoke - Number of Claims,Non-CAT Cov C Fire - Incurred Losses,Non-CAT Cov C Fire - Number of Claims,Non-CAT Cov C Smoke - Incurred Losses,Non-CAT Cov C Smoke - Number of Claims,CAT Cov A Smoke - Incurred Losses,Total CAT Claims,Earned Premium 2021,Earned Exposure 2021,Avg Premium,Avg CAT Loss,Avg Non-CAT Loss,Avg CAT Claims,Avg Non-CAT Claims,Avg Premium 2021,Claim Frequency,Average Claim Severity
95526,192566.31,2.23,0,7,51,28,0,0,0,205865,5,0,0,0,0,91604,74,1118.3953488372092,0.0,2393.779069767442,0.05813953488372093,0.0,1237.8918918918919,0.05813953488372093,41173.0
95531,246350.16,1.22,606,1085,777,201,5,0,0,117212,1,0,0,0,0,2893772,2764,938.8227374719521,0.0,43.833956619296934,0.00037397157816005983,0.0,1046.9507959479015,0.00037397157816005983,117212.0
95540,264308.76,0.83,882,1167,282,89,1,2223,1,307961,5,0,0,0,0,2196171,2430,811.6625361420901,0.0,128.122263527468,0.0024783147459727386,0.0,903.7740740740741,0.0024783147459727386,51697.333333333336
95543,262503.61,2.36,5,21,34,71,4,0,0,69768,1,0,0,0,0,200661,137,1250.4222222222222,0.0,516.8,0.007407407407407408,0.0,1464.6788321167883,0.007407407407407408,69768.0
95552,215907.92,2.6,3,11,9,42,10,0,0,130120,2,0,0,4520,1,70902,58,1211.36,60.266666666666666,1734.9333333333334,0.02666666666666667,0.013333333333333334,1222.448275862069,0.04,44880.0
95558,235254.26,1.73,0,31,11,14,1,0,0,17292,1,0,0,0,0,89309,55,1354.8947368421052,0.0,303.36842105263156,0.017543859649122806,0.0,1623.8,0.017543859649122806,17292.0
95560,227198.94,2.32,0,20,78,72,1,0,0,570,1,0,0,0,0,276498,172,1507.7325581395348,0.0,3.313953488372093,0.005813953488372093,0.0,1607.546511627907,0.005813953488372093,570.0
95573,231601.45,2.3,1,62,101,124,15,0,0,50619,2,0,0,0,0,453121,297,1305.6059602649007,0.0,167.61258278145695,0.006622516556291391,0.0,1525.6599326599326,0.006622516556291391,25309.5
95595,222565.57,2.53,0,2,1,8,0,0,0,0,0,0,0,5087,1,20961,7,2538.3636363636365,462.45454545454544,0.0,0.0,0.09090909090909091,2994.4285714285716,0.09090909090909091,5087.0
95602,357176.39,2.18,176,884,1016,1500,212,41225,1,233540,5,9398,1,0,0,6091240,3837,1399.889152810768,0.0,74.99683293745052,0.0018474531538664556,0.0,1587.5006515506907,0.0018474531538664556,40594.71428571428
95603,331087.74,1.68,571,1700,1592,1097,71,11914,1,253456,2,4701,1,5908,1,7423398,5227,1288.8354203935598,1.1743192208308488,53.68137547207315,0.000795070562512423,0.00019876764062810574,1420.202410560551,0.0009938382031405286,55195.8
95605,222049.78,0.25,952,313,0,0,0,0,0,187955,2,0,0,0,0,1078894,1276,781.5470355731226,0.0,148.5810276679842,0.0015810276679841897,0.0,845.5282131661442,0.0015810276679841897,93977.5
95608,325738.49,0.34,5820,2827,55,13,0,0,0,578605,6,0,0,4835,1,10045661,8810,1044.9050022946305,0.554726938962827,66.38423588802203,0.0006883891693437356,0.00011473152822395595,1140.2566401816118,0.0008031206975676916,83348.57142857143
95610,254707.31,0.27,3937,1480,3,0,0,38038,3,148291,5,17335,2,14762,2,5299801,5405,899.2023611879727,2.7231138166389965,37.56945213060321,0.0018446781036709095,0.00036893562073418186,980.5367252543941,0.002213613724405091,18202.166666666668
95616,356591.93,0.46,2502,2122,1,1,0,0,0,429071,2,0,0,0,0,4719104,4649,931.3040847201211,0.0,92.73200778041928,0.0004322455154527772,0.0,1015.0793719079372,0.0004322455154527772,214535.5
95618,392767.17,0.41,2163,1501,2,1,0,0,0,131402,2,0,0,0,0,4068474,3686,1010.6425845147219,0.0,35.82388222464559,0.0005452562704471102,0.0,1103.763971785133,0.0005452562704471102,65701.0
95620,328724.61,0.34,2077,1044,9,0,0,0,0,284225,4,0,0,20950,2,3403330,3233,958.6698625759028,6.695429849792266,90.83573026526047,0.001278363694471077,0.0006391818472355385,1052.684812867306,0.0019175455417066154,50862.5
95621,227613.52,0.28,4042,1519,16,1,0,0,0,345686,9,0,0,47217,6,5035907,5636,818.3453469607316,8.466379774072081,61.98422090729783,0.0016137708445400753,0.0010758472296933835,893.5250177430802,0.0026896180742334587,26193.533333333333
95624,337476.68,0.24,8344,2556,26,0,0,22991,3,295930,7,3061,1,0,0,12354923,11112,1015.2899240413655,0.0,29.46664226228608,0.0010066806991855038,0.0,1111.8541216702663,0.0010066806991855038,29271.090909090908
95625,267466.25,0.38,20,12,0,0,0,0,0,0,0,0,0,8022,1,32775,32,901.46875,250.6875,0.0,0.0,0.03125,1024.21875,0.03125,8022.0
95627,264012.01,0.3,331,120,8,0,0,0,0,101890,2,0,0,0,0,471151,457,892.1394335511983,0.0,221.98257080610023,0.004357298474945534,0.0,1030.964989059081,0.004357298474945534,50945.0
95628,342249.15,0.42,4589,2524,177,75,1,0,0,634847,8,0,0,0,0,8866629,7464,1086.403203909856,0.0,86.1861254412164,0.0010860711376595167,0.0,1187.9192122186496,0.0010860711376595167,79355.875
95630,365731.12,0.54,6585,3972,928,148,4,24513,2,338692,3,11118,1,0,0,14277225,11917,1063.6004984102433,0.0,32.16662370026639,0.0005155968032998196,0.0,1198.0552991524712,0.0005155968032998196,62387.166666666664
95631,288990.44,2.91,5,3,234,1061,121,0,0,107067,2,0,0,0,0,1439170,1417,1089.6113843991568,0.0,75.24033731553057,0.0014054813773717498,0.0,1015.6457304163727,0.0014054813773717498,53533.5
95632,277036.07,0.33,3301,1628,9,1,0,2223,1,77245,7,0,0,0,0,4916914,5005,881.7319295403928,0.0,16.089896740230817,0.001619761085239927,0.0,982.4003996003996,0.001619761085239927,9933.5
95633,244864.6,2.85,5,57,72,445,97,0,0,18813,1,0,0,0,0,922643,678,1293.1079881656806,0.0,27.829881656804734,0.0014792899408284023,0.0,1360.830383480826,0.0014792899408284023,18813.0
95635,269291.12,2.96,0,1,22,205,15,0,0,111291,2,0,0,0,0,332639,252,1307.9341563786008,0.0,457.98765432098764,0.00823045267489712,0.0,1319.9960317460318,0.00823045267489712,55645.5
95638,333842.5,0.5,189,126,10,5,1,0,0,8843,1,0,0,0,0,477147,337,1271.583081570997,0.0,26.716012084592144,0.0030211480362537764,0.0,1415.86646884273,0.0030211480362537764,8843.0
95642,307359.37,1.74,209,327,511,282,52,0,0,190900,1,0,0,0,0,2258431,1458,1370.5340579710146,0.0,138.33333333333334,0.0007246376811594203,0.0,1548.9924554183813,0.0007246376811594203,190900.0
95648,344985.27,0.48,6155,3907,424,54,31,57302,2,578534,6,0,0,0,0,12047790,10800,997.7164885062908,0.0,60.14908712515372,0.0007567874373285403,0.0,1115.536111111111,0.0007567874373285403,79479.5
95650,452057.95,1.42,411,1048,906,297,16,0,0,24541,1,0,0,36894,1,4734334,2744,1493.8342046303212,13.776699029126213,9.163928304705003,0.0003734129947722181,0.0003734129947722181,1725.3403790087464,0.0007468259895444362,30717.5
95660,190260.67,0.22,2790,762,2,0,0,0,0,264607,4,0,0,0,0,2891107,3597,744.399268429938,0.0,74.45329206527856,0.0011254924029262803,0.0,803.7550736725049,0.0011254924029262803,66151.75
95661,349072.12,0.42,3198,1658,205,25,0,50445,2,114996,2,2635,1,8324,1,5628422,5093,994.5012777668567,1.6363278946333792,33.04029880086495,0.000982897582071948,0.00019657951641438963,1105.1290005890437,0.0011794770984863377,29400.0
95662,289244.13,0.4,3625,2005,106,37,0,4174,1,0,0,0,0,0,0,5986135,5801,929.0632253594318,0.0,0.723020959639702,0.00017322016282695306,0.0,1031.9143251163594,0.00017322016282695306,4174.0
95666,260633.32,2.99,5,11,200,1261,227,0,0,4136,1,0,0,0,0,2270517,1764,1152.8455666470934,0.0,2.4286553141514973,0.0005871990604815032,0.0,1287.141156462585,0.0005871990604815032,4136.0
95667,298314.16,2.55,77,825,1758,4224,356,1585,1,215585,2,0,0,10199,1,10849799,7313,1347.6679558011049,1.4087016574585636,29.99585635359116,0.0004143646408839779,0.00013812154696132598,1483.6317516750992,0.0005524861878453039,56842.25
95670,271486.25,0.42,4103,2734,72,17,0,0,0,296879,3,0,0,13438,2,6651003,7008,862.9598613918567,1.940225238232746,42.86442390990471,0.0004331504475887958,0.00028876696505919725,949.058647260274,0.0007219174126479931,62063.4
95673,221991.01,0.27,1728,628,4,0,0,0,0,269119,5,0,0,3500,1,2190590,2379,850.4724576271186,1.4830508474576272,114.03347457627119,0.00211864406779661,0.000423728813559322,920.802858343842,0.002542372881355932,45436.5
95674,306797.23,0.33,52,25,0,0,0,0,0,12047,1,0,0,0,0,106345,80,1228.4675324675325,0.0,156.45454545454547,0.012987012987012988,0.0,1329.3125,0.012987012987012988,12047.0
95677,341397.74,0.7,1833,2033,293,116,3,131262,1,0,0,38764,1,31405,1,4688680,4317,990.0589060308555,7.341047218326321,39.74427302477793,0.0004675081813931744,0.0002337540906965872,1086.0968264998842,0.0007012622720897616,67143.66666666667
95678,280969.59,0.3,3905,1645,5,2,0,0,0,396035,5,0,0,3742,1,5365985,5526,885.3464722822174,0.6735061195104391,71.28059755219583,0.0008999280057595393,0.00017998560115190784,971.0432500904814,0.0010799136069114472,66629.5
95682,365313.92,1.83,349,1814,1981,1333,107,0,0,384954,3,0,0,0,0,9422120,5618,1461.8061973849185,0.0,68.95110155830199,0.0005373455131649651,0.0,1677.1306514773942,0.0005373455131649651,128318.0
95683,431506.84,0.82,408,844,126,14,1,0,0,5465,1,0,0,0,0,2191989,1409,1382.5445402298851,0.0,3.9260057471264367,0.0007183908045977011,0.0,1555.7054648687013,0.0007183908045977011,5465.0
95687,317101.04,0.32,6637,2926,98,1,0,88857,8,517471,7,24200,4,738198,73,10320017,9746,949.1222314220659,76.40219416269923,65.25853860484372,0.001966466570068309,0.007555371558683502,1058.897701621178,0.00952183812875181,14877.45652173913
95688,370168.94,0.63,3495,2727,796,25,17,137483,10,269692,9,28831,6,2981065,106,8819391,6693,1189.4615493556153,422.1873672284379,61.748477552754565,0.003540574989378275,0.015012037954963886,1317.703720304796,0.01855261294434216,26084.51145038168
95690,364222.06,0.4,119,74,1,1,0,0,0,227500,1,0,0,0,0,263657,198,1213.938775510204,0.0,1160.7142857142858,0.00510204081632653,0.0,1331.6010101010102,0.00510204081632653,227500.0
95691,297037.08,0.26,4057,1401,0,0,0,16507,1,141585,2,0,0,9209,1,5568933,5610,922.9179186515207,1.687248076218395,28.965188713814584,0.0005496518871381459,0.00018321729571271528,992.679679144385,0.0007328691828508611,41825.25
95692,240202.71,0.51,335,227,28,5,1,0,0,380000,1,0,0,0,0,650604,610,954.3204697986578,0.0,637.5838926174497,0.0016778523489932886,0.0,1066.5639344262295,0.0016778523489932886,380000.0
95693,417038.57,0.53,686,622,37,6,1,0,0,8674,3,0,0,0,0,2278834,1347,1492.2226331360946,0.0,6.415680473372781,0.0022189349112426036,0.0,1691.7847067557536,0.0022189349112426036,2891.3333333333335
95694,310684.62,0.52,804,508,101,10,1,15408,1,1597393,9,9276,1,628754,7,1700814,1451,1049.0870175438597,441.23087719298246,1138.299649122807,0.0077192982456140355,0.004912280701754386,1172.1667815299793,0.01263157894736842,125046.16666666667
95695,282875.5,0.38,3402,2036,6,0,0,0,0,422288,2,0,0,0,0,5111750,5495,844.9786882234063,0.0,77.58368546757303,0.00036744442403086535,0.0,930.2547770700637,0.00036744442403086535,211144.0
95698,314452.42,0.6,17,18,2,0,0,0,0,132000,1,0,0,0,0,49544,38,1194.054054054054,0.0,3567.5675675675675,0.02702702702702703,0.0,1303.7894736842106,0.02702702702702703,132000.0
95713,294683.28,2.68,10,146,371,1052,140,0,0,874,1,0,0,0,0,2347513,1789,1329.4784633294528,0.0,0.5087310826542492,0.0005820721769499418,0.0,1312.1928451648967,0.0005820721769499418,874.0
95726,242156.08,2.97,7,1,180,1772,150,0,0,85559,1,0,0,0,0,2511943,2172,1084.021327014218,0.0,40.549289099526064,0.00047393364928909954,0.0,1156.5115101289134,0.00047393364928909954,85559.0
95742,339927.97,0.37,1852,957,21,23,0,0,0,43428,3,0,0,0,0,2939374,3220,852.6463371889239,0.0,15.221871713985278,0.0010515247108307045,0.0,912.8490683229813,0.0010515247108307045,14476.0
95746,588836.97,1.3,1028,1726,1501,422,25,0,0,607412,3,0,0,0,0,9132321,4805,1699.5500744205826,0.0,129.15415692111418,0.0006378907080586859,0.0,1900.5870967741935,0.0006378907080586859,202470.66666666666
95747,356070.54,0.32,9762,4097,168,12,5,0,0,173326,5,0,0,15483,2,14828073,14721,922.7655393378426,1.102385190459238,12.340761836952652,0.000355998576005696,0.00014239943040227838,1007.2734868555125,0.0004983980064079744,26972.714285714286
95757,361247.36,0.21,6559,1556,82,1,0,21913,2,131370,3,924,1,0,0,8819556,8440,959.534642595755,0.0,18.810319590143937,0.0007318858258111735,0.0,1044.9710900473933,0.0007318858258111735,25701.166666666668
95758,302109.61,0.22,7889,2229,5,0,0,40569,5,97609,4,4077,1,0,0,10491121,10271,936.529190951299,0.0,14.052652375777932,0.0009878494517435543,0.0,1021.4313114594489,0.0009878494517435543,14225.5
95762,484997.24,1.14,2874,3705,2283,823,94,34064,1,769608,6,4043,1,0,0,17280339,10246,1475.5502607628591,0.0,82.5968912976787,0.0008180795582370385,0.0,1686.5448955690026,0.0008180795582370385,100964.375
95765,381787.25,0.45,3787,2109,246,69,3,0,0,129489,4,0,0,13346,2,7160424,6399,1017.8149042330597,2.148076613552229,20.84162240463544,0.0006438113632705617,0.00032190568163528087,1118.991092358181,0.0009657170449058426,23805.833333333332
95776,290220.66,0.31,2686,1215,1,0,0,1679,1,313,1,0,0,0,0,3445948,4185,745.3885187083547,0.0,0.5105074320861097,0.0005125576627370579,0.0,823.4045400238948,0.0005125576627370579,996.0
95814,329278.79,0.3,133,57,0,0,0,0,0,148214,1,0,0,0,0,205437,199,960.5,0.0,780.0736842105263,0.005263157894736842,0.0,1032.3467336683418,0.005263157894736842,148214.0
95815,192916.23,0.24,1557,481,0,0,0,0,0,186786,4,0,0,0,0,1716182,2067,763.8316977428851,0.0,91.65161923454367,0.001962708537782139,0.0,830.2767295597484,0.001962708537782139,46696.5
95816,336923.04,0.35,1143,598,2,0,0,24673,1,0,0,19293,1,0,0,1966619,1766,1029.0654044750431,0.0,25.224325874928283,0.0011474469305794606,0.0,1113.6007927519818,0.0011474469305794606,21983.0
95817,211104.84,0.26,1306,468,0,0,0,213,1,0,0,0,0,3152,1,1543196,1808,783.9543404735062,1.7767756482525365,0.12006764374295378,0.0005636978579481398,0.0005636978579481398,853.537610619469,0.0011273957158962795,1682.5
95818,324486.86,0.34,2263,1157,0,0,0,0,0,33453,2,0,0,0,0,3898869,3471,1047.722514619883,0.0,9.781578947368422,0.0005847953216374269,0.0,1123.2696629213483,0.0005847953216374269,16726.5
95819,303256.08,0.32,2515,1105,15,9,0,0,0,75330,2,0,0,0,0,4020681,3688,1009.6877058177827,0.0,20.672338090010978,0.0005488474204171241,0.0,1090.206344902386,0.0005488474204171241,37665.0
95820,195660.6,0.24,3604,1140,0,0,0,15809,2,387662,7,1358,2,13363,2,4001457,4839,758.4072512647555,2.816821247892074,85.33494940978078,0.002318718381112985,0.00042158516020236085,826.9181649101054,0.0027403035413153458,32168.615384615383
95821,267967.35,0.29,2969,1237,1,0,0,20385,1,221384,4,6302,1,0,0,4275213,4252,920.2088878326996,0.0,58.95223384030418,0.0014258555133079848,0.0,1005.4593132643462,0.0014258555133079848,41345.166666666664
95822,242721.76,0.26,4899,1724,1,0,0,21353,1,561258,13,14650,1,31687,4,6020412,6625,838.0590188679246,4.782943396226415,90.1526037735849,0.0022641509433962265,0.0006037735849056604,908.7414339622642,0.0028679245283018866,33102.52631578947
95823,223926.95,0.19,5701,1280,16,0,0,41733,4,276862,12,482,1,4077,1,6310299,7107,817.3052736887238,0.5826782906960126,45.60197227383164,0.0024296126911533514,0.00014291839359725596,887.8991135500211,0.0025725310847506074,17953.0
95824,188291.33,0.21,1880,498,0,0,0,0,0,64482,4,0,0,0,0,1858128,2389,721.1681378730559,0.0,27.1046658259773,0.0016813787305590584,0.0,777.7848472164086,0.0016813787305590584,16120.5
95825,243173.6,0.28,884,348,1,0,0,0,0,77849,3,0,0,5891,1,1138954,1286,823.6623376623377,4.7816558441558445,63.18912337662338,0.002435064935064935,0.0008116883116883117,885.6562986003111,0.003246753246753247,20935.0
95826,241808.54,0.28,3648,1450,0,0,0,0,0,223124,5,0,0,0,0,4678504,5143,837.2838924857759,0.0,43.775554247596624,0.0009809691975671965,0.0,909.6838421154968,0.0009809691975671965,44624.8
95827,238375.42,0.28,1738,683,3,0,0,10332,1,13996,2,0,0,0,0,2185673,2438,820.6992574257425,0.0,10.036303630363037,0.0012376237623762376,0.0,896.5024610336342,0.0012376237623762376,8109.333333333333
95828,234417.75,0.19,5261,1246,7,0,0,21446,3,399013,5,395,1,16066,2,5974068,6570,831.7578688776293,2.4667587901120833,64.61753416244434,0.0013818516812528789,0.00030707815138952864,909.2949771689498,0.0016889298326424075,39720.0
95829,311928.19,0.26,3573,1153,54,1,0,0,0,216810,4,0,0,33144,2,5086017,4931,948.00564735411,6.932440911943108,45.34825350345116,0.0008366450533361222,0.0004183225266680611,1031.43723382681,0.0012549675800041832,41659.0
95831,339555.54,0.24,5702,1831,0,0,0,29871,1,274057,6,30667,1,0,0,8205411,7546,1009.5359086685252,0.0,44.41723085092261,0.0010619938935351122,0.0,1087.3855022528492,0.0010619938935351122,41824.375
95832,217678.67,0.25,861,259,12,0,0,0,0,539,1,0,0,0,0,980549,1167,777.1678445229682,0.0,0.47614840989399293,0.0008833922261484099,0.0,840.2305055698372,0.0008833922261484099,539.0
95833,234549.61,0.22,3312,919,2,0,0,24405,3,16329,3,6273,1,15338,2,3908172,4336,838.6932892249528,3.6242911153119093,11.107514177693762,0.0016540642722117202,0.0004725897920604915,901.3311808118082,0.0021266540642722116,6927.222222222223
95834,279716.47,0.23,3020,895,0,0,0,7844,2,17460,2,0,0,0,0,3396463,4037,783.6339719029374,0.0,6.4633461047254155,0.0010217113665389529,0.0,841.3334159028982,0.0010217113665389529,6326.0
95835,321010.72,0.23,4541,1355,0,0,0,10839,1,27758,1,0,0,22710,2,6325568,5958,979.6498219433611,3.8511107342716637,6.545192470747838,0.0003391555027980329,0.0003391555027980329,1061.6931856327626,0.0006783110055960658,15326.75
95838,198382.14,0.21,3154,836,0,0,0,0,0,118931,5,0,0,760,1,3317950,4104,750.5443609022557,0.19047619047619047,29.807268170426067,0.0012531328320802004,0.0002506265664160401,808.4673489278753,0.0015037593984962407,19948.5
95841,255524.8,0.25,1183,397,2,0,0,28504,1,0,0,16131,1,0,0,1572877,1600,909.3436512950095,0.0,28.19646241313961,0.0012634238787113076,0.0,983.048125,0.0012634238787113076,22317.5
95842,208426.09,0.23,2648,774,1,0,0,26176,2,243666,4,0,0,0,0,2898564,3496,764.4741454864154,0.0,78.83201869704938,0.0017528483786152498,0.0,829.1086956521739,0.0017528483786152498,44973.666666666664
95843,257572.18,0.25,4557,1490,13,2,0,25469,3,64134,2,2461,1,23239,2,6016112,6143,897.7698779280765,3.8335532827449685,15.187066974595844,0.0009897723523589574,0.0003299241174529858,979.3442943187367,0.0013196964698119432,14412.875
95864,395941.76,0.37,2884,1631,18,0,0,9208,1,178550,4,0,0,0,0,6364956,4622,1262.6020295609972,0.0,41.42025148908008,0.0011030222810500773,0.0,1377.0999567286888,0.0011030222810500773,37551.6
95901,239889.92,0.5,2424,1236,287,39,15,0,0,86167,1,0,0,6080,1,4396191,4066,978.2953523238381,1.5192403798100949,21.530984507746126,0.0002498750624687656,0.0002498750624687656,1081.2078209542549,0.0004997501249375312,46123.5
95916,235593.68,2.84,1,0,98,231,41,0,0,0,0,0,0,707430,12,260978,182,1556.5403225806451,1901.6935483870968,0.0,0.0,0.03225806451612903,1433.9450549450548,0.03225806451612903,58952.5
95917,214444.29,0.32,347,160,1,0,0,0,0,2591,1,0,0,0,0,526725,507,913.4280078895464,0.0,5.110453648915187,0.0019723865877712033,0.0,1038.905325443787,0.0019723865877712033,2591.0
95919,233163.61,2.74,1,0,42,96,6,0,0,500,1,0,0,1796,1,195206,150,1202.0344827586207,12.386206896551725,3.4482758620689653,0.006896551724137931,0.006896551724137931,1301.3733333333332,0.013793103448275862,1148.0
95926,269810.73,0.41,2807,1817,50,0,0,0,0,267761,5,0,0,56044,5,5047331,4722,975.9952931108259,11.99058622165169,57.287334189131364,0.001069747539580659,0.001069747539580659,1068.896865734858,0.002139495079161318,32380.5
95928,305624.12,0.7,1908,2174,289,133,6,0,0,63334,3,0,0,22918,2,5632892,4616,1097.3977827050999,5.08159645232816,14.043015521064302,0.0006651884700665188,0.0004434589800443459,1220.297227036395,0.0011086474501108647,17250.4
95932,241971.51,0.25,671,224,1,0,0,0,0,0,0,0,0,7164,1,943694,941,933.8350055741361,7.986622073578595,0.0,0.0,0.0011148272017837235,1002.8629117959617,0.0011148272017837235,7164.0
95934,234435.5,2.25,0,10,18,21,1,0,0,52927,1,0,0,0,0,118885,67,1520.6666666666667,0.0,1037.7843137254902,0.0196078431372549,0.0,1774.402985074627,0.0196078431372549,52927.0
95937,247738.37,0.36,73,38,1,0,0,0,0,2024,1,0,0,0,0,117755,120,868.9285714285714,0.0,18.071428571428573,0.008928571428571428,0.0,981.2916666666666,0.008928571428571428,2024.0
95938,328866.57,0.46,328,256,6,2,0,0,0,196,1,0,0,0,0,873496,605,1291.5016891891892,0.0,0.3310810810810811,0.0016891891891891893,0.0,1443.795041322314,0.0016891891891891893,196.0
95939,216115.77,1.66,2,19,11,4,3,0,0,326000,2,0,0,0,0,48400,33,1291.820512820513,0.0,8358.97435897436,0.05128205128205128,0.0,1466.6666666666667,0.05128205128205128,163000.0
95945,294677.76,2.33,27,874,1266,1780,275,0,0,201336,2,0,0,0,0,6585448,4379,1297.9016820658612,0.0,47.69864960909737,0.00047382136934375743,0.0,1503.8702900205526,0.00047382136934375743,100668.0
