ZIP Code,Cov C Amount Weighted Avg,Avg Fire Risk Score,Number of Negligible Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Earned Premium 2020,Earned Exposure 2020,Non-CAT Cov A Smoke - Incurred Losses,Non-CAT Cov A Smoke - Number of Claims,Non-CAT Cov C Fire - Incurred Losses,Non-CAT Cov C Fire - Number of Claims,Non-CAT Cov C Smoke - Incurred Losses,Non-CAT Cov C Smoke - Number of Claims,CAT Cov A Smoke - Incurred Losses,CAT Cov A Smoke - Number of Claims,Earned Premium 2021,Earned Exposure 2021,Avg Premium 2021
90242.0,232588.66,0.3,2222.0,937.0,1.0,0.0,0.0,2341783.0,3160.0,0.0,0,66233.0,2,0.0,0,15464.0,3.0,2534874.0,3160.0,802.1753164556962
90245.0,395952.32,0.54,660.0,777.0,1.0,0.0,0.0,1637751.0,1438.0,0.0,0,758514.4399999997,4,0.0,0,0.0,0.0,1792744.0,1441.0,1244.0971547536433
90247.0,221298.23,0.3,1555.0,664.0,0.0,0.0,0.0,1691653.0,2220.0,0.0,0,885.0,1,0.0,0,0.0,0.0,1899447.0,2234.0,850.2448522829006
90248.0,239300.0,0.31,601.0,269.0,0.0,0.0,0.0,696765.0,870.0,0.0,0,0.0,0,0.0,0,0.0,0.0,779882.0,886.0,880.2279909706547
90249.0,225767.48,0.28,1719.0,669.0,0.0,0.0,0.0,1852993.0,2387.0,0.0,0,0.0,0,0.0,0,7020.0,1.0,2006757.0,2388.0,840.3505025125628
90250.0,234099.19,0.26,3672.0,1292.0,1.0,0.0,0.0,3846185.0,4965.0,16670.0,2,34788.0,2,22152.0,1,0.0,0.0,4170911.0,4978.0,837.8688228204098
90254.0,540057.35,0.51,1010.0,912.0,44.0,0.0,0.0,3141592.0,1967.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3548794.0,1974.0,1797.7679837892604
90255.0,208445.48,0.37,1326.0,765.0,0.0,0.0,0.0,1522191.0,2091.0,0.0,0,59389.0,3,0.0,0,23424.0,4.0,1693370.0,2165.0,782.1570438799076
90260.0,218524.19,0.27,1367.0,499.0,0.0,0.0,0.0,1352085.0,1866.0,11662.0,2,152955.0,1,8064.0,1,0.0,0.0,1461416.0,1880.0,777.3489361702127
90262.0,186526.82,0.35,2034.0,1110.0,0.0,0.0,0.0,2198239.0,3144.0,0.0,0,84972.0,4,0.0,0,110570.0,18.0,2400370.0,3183.0,754.1218975808986
90264.0,1119562.8495999984,2.0,0.0,0.0,1.0,0.0,0.0,31990.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,33983.0,1.0,33983.0
90265.0,1075407.03,2.03,142.0,633.0,799.0,773.0,113.0,12270612.789999997,2460.0,0.0,0,33269.0,1,46729.0,1,0.0,0.0,14027102.329999998,2339.0,5997.051017528857
90266.0,683440.29,0.57,2256.0,2544.0,141.0,0.0,0.0,9934351.0,4941.0,0.0,0,12640.0,1,0.0,0,0.0,0.0,11103405.0,4959.0,2239.041137326074
90270.0,178790.13,0.38,455.0,284.0,0.0,0.0,0.0,478935.0,738.0,0.0,0,0.0,0,0.0,0,61144.0,14.0,531419.0,763.0,696.4862385321101
90272.0,1000699.65,1.58,375.0,1768.0,838.0,704.0,103.0,12270612.789999997,3788.0,0.0,0,27391.0,1,0.0,0,0.0,0.0,14027102.329999998,3909.0,3588.4119544640566
90274.0,791727.38,0.74,1596.0,2249.0,303.0,93.0,4.0,10054238.0,4245.0,0.0,0,217079.0,3,0.0,0,0.0,0.0,11275532.0,4343.0,2596.2542021644026
90275.0,528904.14,0.56,2865.0,2831.0,208.0,29.0,2.0,9362926.0,5935.0,0.0,0,1223.0,1,0.0,0,0.0,0.0,10286616.0,5992.0,1716.7249666221628
90277.0,444031.37,0.49,1495.0,1412.0,10.0,0.0,0.0,3730592.0,2917.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4148982.0,2938.0,1412.1790333560245
90278.0,342633.65,0.44,1965.0,1506.0,6.0,0.0,0.0,3605968.0,3477.0,0.0,0,58015.0,1,0.0,0,0.0,0.0,3964978.0,3468.0,1143.3039215686274
90280.0,188591.61,0.37,2896.0,1668.0,3.0,0.0,0.0,3188070.0,4567.0,29561.0,3,148644.0,5,800.0,1,82392.0,13.0,3480499.0,4629.0,751.8900410455822
90290.0,478962.65,2.99,2.0,55.0,74.0,370.0,177.82999999999993,1572437.0,688.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1610473.0,691.0,2330.6410998552824
90291.0,454136.5,0.44,1297.0,794.0,87.0,0.0,0.0,3817340.0,2178.0,0.0,0,95885.0,2,0.0,0,0.0,0.0,4232135.0,2232.0,1896.1178315412187
90292.0,748858.23,0.53,236.0,167.0,31.0,0.0,0.0,1291844.0,435.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1407724.0,443.0,3177.706546275395
90293.0,580721.83,0.49,383.0,337.0,11.0,1.0,0.0,1342324.0,732.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1463742.0,731.0,2002.3830369357045
90294.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1105.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,5368.0,1.0,5368.0
90301.0,216489.98,0.33,711.0,353.0,0.0,0.0,0.0,838052.0,1064.0,0.0,0,0.0,0,0.0,0,0.0,0.0,954784.0,1131.0,844.1945181255526
90302.0,233106.29,0.36,665.0,368.0,1.0,0.0,0.0,957982.0,1034.0,0.0,0,486983.0,2,0.0,0,0.0,0.0,1047367.0,1047.0,1000.3505253104107
90303.0,224678.86,0.33,839.0,417.0,1.0,0.0,0.0,1087965.0,1257.0,0.0,0,3527.0,1,0.0,0,0.0,0.0,1194247.0,1280.0,933.00546875
90304.0,196500.48,0.28,656.0,253.0,0.0,0.0,0.0,705591.0,909.0,0.0,0,64243.0,1,0.0,0,0.0,0.0,788800.0,948.0,832.0675105485232
90305.0,279759.03,0.35,1078.0,586.0,0.0,0.0,0.0,1697573.0,1664.0,0.0,0,103437.0,2,0.0,0,0.0,0.0,1857581.0,1681.0,1105.0452111838192
90401.0,735959.12,0.41,21.0,10.0,2.0,0.0,0.0,93350.0,33.0,0.0,0,0.0,0,0.0,0,0.0,0.0,101002.0,35.0,2885.7714285714287
90402.0,1119562.8495999984,0.97,518.0,728.0,289.0,76.0,9.0,7468423.0,1619.0,0.0,0,0.0,0,0.0,0,0.0,0.0,8219626.0,1633.0,5033.451316595224
90403.0,604582.69,0.54,283.0,241.0,28.0,1.0,0.0,1192734.0,554.0,0.0,0,126209.0,1,0.0,0,0.0,0.0,1373846.0,573.0,2397.6369982547994
90404.0,310453.53,0.42,150.0,106.0,0.0,0.0,0.0,314828.0,256.0,0.0,0,0.0,0,0.0,0,0.0,0.0,349834.0,261.0,1340.360153256705
90405.0,444622.93,0.44,1015.0,714.0,26.0,0.0,0.0,2748208.0,1754.0,19123.0,1,659853.0,2,1053.0,1,0.0,0.0,3008184.0,1759.0,1710.1671404206936
90501.0,285394.92,0.4,1739.0,1146.0,1.0,0.0,0.0,2521517.0,2887.0,0.0,0,2753.0,1,0.0,0,0.0,0.0,2797286.0,2901.0,964.2488796966563
90502.0,226401.78,0.25,966.0,325.0,0.0,0.0,0.0,984157.0,1291.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1071063.0,1282.0,835.4625585023401
90503.0,312223.34,0.46,1826.0,1524.0,1.0,0.0,0.0,3092003.0,3350.0,0.0,0,3807.0,1,0.0,0,0.0,0.0,3379192.0,3347.0,1009.6181655213625
90504.0,266537.86,0.38,1965.0,1214.0,0.0,1.0,0.0,2453065.0,3180.0,0.0,0,40571.0,2,0.0,0,0.0,0.0,2714200.0,3186.0,851.9146264908977
90505.0,347335.05,0.44,1946.0,1508.0,5.0,0.0,0.0,3541469.0,3458.0,17209.0,1,109293.0,3,0.0,0,0.0,0.0,3930073.0,3472.0,1131.9334677419354
90601.0,286969.42,0.91,1295.0,1360.0,255.0,339.0,20.0,3721591.0,3269.0,0.0,0,513955.0,3,0.0,0,55438.0,7.0,4163883.0,3305.0,1259.8738275340393
90602.0,268382.96,0.83,727.0,689.0,129.0,147.0,7.0,1741996.0,1698.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1973978.0,1767.0,1117.1352574985851
90603.0,292195.84,0.75,1265.0,1178.0,126.0,221.0,0.0,2794487.0,2789.0,10785.0,1,23337.0,1,0.0,0,0.0,0.0,3091682.0,2780.0,1112.1158273381295
90604.0,239422.68,0.3,3102.0,1316.0,0.0,0.0,0.0,3553957.0,4418.0,9320.0,1,49633.0,1,5070.0,1,22879.0,4.0,3835695.0,4359.0,879.9483826565726
90605.0,255432.98,0.5,2412.0,1460.0,109.0,118.0,2.0,3859916.0,4101.0,4951.0,1,0.0,0,0.0,0,58981.0,10.0,4265865.0,4096.0,1041.470947265625
90606.0,204053.08,0.33,2090.0,1023.0,1.0,0.0,0.0,2366108.0,3114.0,15281.0,1,0.0,0,0.0,0,14029.0,5.0,2557248.0,3114.0,821.2100192678228
90620.0,239756.5,0.31,3603.0,1650.0,1.0,0.0,0.0,4273532.0,5254.0,0.0,0,10259.0,1,0.0,0,3387.0,1.0,4619390.0,5186.0,890.7423833397609
90621.0,301044.22,0.34,1145.0,583.0,1.0,0.0,0.0,1677209.0,1729.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1834331.0,1711.0,1072.0812390414962
90623.0,323993.75,0.3,1394.0,612.0,0.0,0.0,0.0,1887436.0,2006.0,7674.0,1,3661.0,1,0.0,0,15154.0,2.0,2041754.0,1982.0,1030.1483350151361
90630.0,293204.13,0.34,3166.0,1644.0,1.0,0.0,0.0,4505082.0,4811.0,20167.0,1,489686.0,2,0.0,0,0.0,0.0,4899048.0,4766.0,1027.916072177927
90631.0,328968.22,0.83,3318.0,2237.0,930.0,569.0,21.0,7398725.0,7075.0,18232.0,1,65723.0,1,6569.0,1,0.0,0.0,8231458.0,7058.0,1166.2592802493625
90638.0,263542.47,0.34,3956.0,1954.0,35.0,0.0,0.0,5344068.0,5945.0,5008.0,1,196187.0,4,0.0,0,14094.0,1.0,5760396.0,5843.0,985.8627417422557
90640.0,254036.27,0.38,2375.0,1291.0,47.0,5.0,0.0,3123852.0,3718.0,261467.28999999963,5,9903.0,1,83349.79999999928,2,72259.0,11.0,3381608.0,3692.0,915.9284940411701
90650.0,194457.02,0.28,6349.639999999992,2745.0,0.0,0.0,0.0,6539137.0,9509.059999999994,5868.0,2,398662.0,11,1896.0,1,22993.0,4.0,7066861.0,9490.98,744.587071092764
90660.0,206802.53,0.36,3614.0,1983.0,4.0,1.0,0.0,4116796.0,5601.0,36692.0,4,87747.0,3,212.0,1,48335.0,9.0,4494895.0,5616.0,800.3730413105413
90670.0,221197.43,0.28,1157.0,445.0,0.0,0.0,0.0,1214576.0,1602.0,3209.0,1,4262.0,2,1598.0,1,0.0,0.0,1303113.0,1585.0,822.1533123028391
90680.0,212729.56,0.31,946.0,417.0,0.0,1.0,0.0,946719.0,1364.0,18711.0,2,46403.0,1,0.0,0,0.0,0.0,1014251.0,1338.0,758.0351270553065
90701.0,273450.39,0.26,956.0,331.0,0.0,0.0,0.0,1106937.0,1286.0,11626.0,1,0.0,0,0.0,0,22752.0,3.0,1186910.0,1280.0,927.2734375
90703.0,309586.94,0.3,4105.0,1738.0,0.0,0.0,0.0,5600284.0,5843.0,18240.0,3,359876.0,2,0.0,0,0.0,0.0,6006137.0,5733.0,1047.6429443572301
90704.0,373455.09,2.08,43.0,13.0,5.0,94.0,9.0,320254.0,165.0,0.0,0,0.0,0,0.0,0,0.0,0.0,377852.0,178.0,2122.7640449438204
90706.0,232315.43,0.31,3019.0,1370.0,1.0,0.0,0.0,3354681.0,4391.0,0.0,0,242302.0,2,0.0,0,14214.0,2.0,3604759.0,4349.0,828.8707748907794
90710.0,281378.0,0.36,1098.0,625.0,0.0,0.0,0.0,1580246.0,1722.0,0.0,0,62308.0,1,0.0,0,0.0,0.0,1738239.0,1734.0,1002.4446366782007
90712.0,240884.73,0.35,2862.0,1520.0,1.0,0.0,0.0,3120699.0,4383.0,0.0,0,114750.0,4,0.0,0,5400.0,1.0,3415199.0,4376.0,780.4385283363803
90713.0,231774.61,0.4,2585.0,1737.0,0.0,0.0,0.0,2947637.0,4322.0,3368.0,1,11369.0,2,40786.0,1,0.0,0.0,3225043.0,4308.0,748.6172237697307
90715.0,221257.75,0.28,1110.0,424.0,0.0,0.0,0.0,1079864.0,1534.0,0.0,0,17990.0,1,0.0,0,1315.0,1.0,1160498.0,1513.0,767.0178453403834
90716.0,178814.46,0.32,373.0,175.0,0.0,0.0,0.0,367176.0,548.0,0.0,0,0.0,0,0.0,0,8522.0,3.0,393669.0,545.0,722.3284403669725
90717.0,290393.71,0.42,915.0,669.0,0.0,0.0,0.0,1436607.0,1585.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1553162.0,1565.0,992.4357827476039
90720.0,381555.26,0.45,1356.0,1068.0,11.0,0.0,0.0,2917878.0,2435.0,25127.0,1,0.0,0,4779.0,1,20697.0,1.0,3186194.0,2420.0,1316.6090909090908
90723.0,194227.9,0.33,1290.0,628.0,0.0,0.0,0.0,1254560.0,1918.0,0.0,0,49486.0,3,0.0,0,40508.0,6.0,1352738.0,1915.0,706.3906005221933
90731.0,275614.54,0.4,1855.0,1219.0,11.0,0.0,0.0,3064074.0,3085.0,0.0,0,24797.0,2,0.0,0,0.0,0.0,3318842.0,3089.0,1074.4066040789899
90732.0,330661.26,0.42,1093.0,794.0,0.0,0.0,0.0,2049644.0,1888.0,0.0,0,106066.0,1,0.0,0,0.0,0.0,2222827.0,1889.0,1176.721545791424
90740.0,394165.02,0.5,1038.0,1030.0,6.0,0.0,0.0,2345923.0,2074.0,7787.0,1,180373.0,2,0.0,0,0.0,0.0,2604227.0,2096.0,1242.4747137404581
90742.0,522375.82,0.46,74.0,54.0,3.0,0.0,0.0,242927.0,131.0,0.0,0,0.0,0,0.0,0,0.0,0.0,272442.0,131.0,2079.709923664122
90743.0,496376.2,0.57,36.0,27.0,6.0,0.0,0.0,120668.0,70.0,0.0,0,0.0,0,0.0,0,0.0,0.0,134045.0,69.0,1942.6811594202898
90744.0,206228.98,0.33,1936.0,942.0,0.0,0.0,0.0,2263431.0,2878.0,9180.0,1,0.0,0,0.0,0,19130.0,2.0,2492411.0,2919.0,853.8578280232956
90745.0,231457.72,0.23,3374.0,1021.0,2.0,0.0,0.0,3502530.0,4397.0,17631.0,3,77778.0,1,0.0,0,8323.0,1.0,3808982.0,4353.0,875.0245807489088
90746.0,259323.3,0.27,2365.0,869.0,0.0,0.0,0.0,3540210.0,3234.0,37972.0,2,12182.0,1,4317.0,1,21323.0,3.0,3859445.0,3162.0,1220.5708412397216
90755.0,335606.36,0.48,366.0,223.0,41.0,0.0,0.0,638363.0,629.0,9937.0,1,0.0,0,0.0,0,0.0,0.0,703305.0,626.0,1123.4904153354632
90802.0,241945.01,0.35,188.0,98.0,1.0,0.0,0.0,230039.0,287.0,0.0,0,0.0,0,0.0,0,0.0,0.0,257760.0,302.0,853.5099337748344
90803.0,449070.93,0.48,1503.0,1354.0,15.0,0.0,0.0,3795359.0,2873.0,0.0,0,4297.0,1,9436.0,1,0.0,0.0,4143312.0,2876.0,1440.6509040333797
90804.0,233660.14,0.37,803.0,429.0,15.0,0.0,0.0,920463.0,1247.0,3087.0,1,75922.0,1,0.0,0,0.0,0.0,999442.0,1236.0,808.6100323624595
90805.0,190229.98,0.3,3849.0,1671.0,0.0,0.0,0.0,3864362.0,5519.0,13274.0,1,309351.0,5,0.0,0,12053.0,2.0,4148765.0,5504.0,753.7727107558139
90806.0,228716.36,0.31,1683.0,760.0,0.0,0.0,0.0,1784189.0,2443.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1943766.0,2450.0,793.3738775510204
90807.0,318716.38,0.38,2220.0,1376.0,3.0,0.0,0.0,3334823.0,3599.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3674531.0,3621.0,1014.783485225076
90808.0,269612.18,0.43,3476.0,2609.0,1.0,0.0,0.0,4918507.0,6086.0,7868.0,2,104530.0,6,1037.0,1,0.0,0.0,5379858.0,6035.0,891.4429163214581
90810.0,194250.61,0.31,2050.0,939.0,0.0,0.0,0.0,2108389.0,2989.0,8769.0,1,80185.0,2,0.0,0,5924.0,1.0,2275921.0,2962.0,768.3730587440918
90813.0,208080.16,0.3,584.0,249.0,0.0,0.0,0.0,612852.0,833.0,0.0,0,0.0,0,0.0,0,0.0,0.0,665173.0,837.0,794.7108721624851
90814.0,352058.26,0.4,793.0,538.0,0.0,0.0,0.0,1388757.0,1331.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1524960.0,1338.0,1139.7309417040358
90815.0,296081.82,0.44,2788.0,2138.0,4.0,0.0,0.0,4414882.0,4930.0,0.0,0,71337.0,4,0.0,0,0.0,0.0,4830952.0,4913.0,983.2998168125382
91001.0,358379.35,0.88,2300.0,2235.0,479.0,471.0,64.0,7136537.0,5548.0,205942.0,14,364024.0,4,18765.0,6,630757.6199999999,56.31999999999971,8166132.0,5536.0,1475.096098265896
91006.0,519595.81,0.5,2247.0,1625.0,92.0,64.0,7.0,5758948.0,4035.0,70258.0,5,1808.0,2,9096.0,4,511118.0,40.0,6354528.0,3987.0,1593.8118886380737
91007.0,586070.28,0.42,1696.0,1155.0,20.0,0.0,0.0,4166153.0,2871.0,51135.0,2,0.0,0,17953.0,1,211814.0,14.0,4578275.0,2879.0,1590.2309829802014
91008.0,825376.45,2.03,13.0,57.0,58.0,62.0,14.0,666955.0,205.0,25626.0,1,0.0,0,31895.0,1,59277.0,3.0,796317.0,211.0,3774.0142180094786
91010.0,234644.36,0.54,1230.0,993.0,111.0,18.0,3.0,2215398.0,2354.0,86746.0,9,25564.0,2,4376.0,2,351943.0,53.0,2422181.0,2308.0,1049.4718370883882
91011.0,671377.44,1.15,971.0,1488.0,455.0,430.0,52.0,8003698.0,3397.0,20869.0,2,5953.0,1,3184.0,1,127025.0,13.0,9524941.0,3498.0,2722.967695826186
91016.0,305920.97,0.77,1600.0,1673.0,325.0,161.0,29.0,4075894.0,3788.0,64166.0,6,106496.0,4,443.0,1,528552.0,56.31999999999971,4492372.0,3729.0,1204.712255296326
91020.0,297121.27,0.42,232.0,154.0,6.0,0.0,0.0,381411.0,392.0,0.0,0,0.0,0,0.0,0,6800.0,1.0,419955.0,386.0,1087.9663212435232
91024.0,416412.08,1.03,517.0,713.0,111.0,169.0,39.0,2227717.0,1549.0,22865.0,2,76989.0,2,5801.0,1,204123.0,17.0,2634624.0,1587.0,1660.1285444234404
91030.0,451595.99,1.0,790.0,998.0,151.0,302.0,9.0,3072817.0,2249.0,0.0,0,0.0,0,0.0,0,39264.0,2.0,3482965.0,2280.0,1527.6162280701753
91040.0,284541.71,0.93,1206.0,1309.0,420.0,235.0,32.0,3940165.0,3201.0,57038.0,5,7385.0,1,308.0,1,166944.0,21.0,4405607.0,3204.0,1375.033395755306
91042.0,265045.6,0.9,1427.0,1071.0,430.0,294.0,29.0,3383079.0,3251.0,164624.0,8,591514.0,4,38508.0,3,297773.0,36.0,3800348.0,3238.0,1173.6714021000619
91101.0,311348.44,0.41,70.0,44.0,0.0,1.0,0.0,124168.0,115.0,0.0,0,0.0,0,0.0,0,24882.0,4.0,144120.0,120.0,1201.0
91103.0,385963.4,0.88,847.0,882.0,183.0,170.0,27.0,2957746.0,2110.0,17418.0,1,0.0,0,0.0,0,220330.0,38.0,3270484.0,2056.0,1590.7023346303502
91104.0,324033.03,0.4,2378.0,1476.0,40.0,0.0,0.0,3919435.0,3894.0,111860.0,13,71671.0,6,3601.0,3,630757.6199999999,56.31999999999971,4260125.0,3824.0,1114.0494246861924
91105.0,643394.96,1.44,213.0,711.0,270.0,284.0,9.0,3236653.0,1487.0,0.0,0,0.0,0,0.0,0,15781.0,1.0,3563955.0,1497.0,2380.7314629258517
91106.0,654893.71,0.58,591.0,616.0,60.0,1.0,0.0,2493065.0,1268.0,25053.0,2,75738.0,1,0.0,0,93425.0,14.0,2683305.0,1267.0,2117.8413575374902
91107.0,406430.75,0.71,2016.0,1925.0,142.0,259.0,24.0,5583965.0,4365.0,142007.0,9,259542.0,4,21893.0,5,630757.6199999999,56.31999999999971,6174199.0,4261.0,1449.0023468669326
91108.0,694063.91,0.51,1148.0,1066.0,41.0,0.0,0.0,4046920.0,2255.0,0.0,0,0.0,0,0.0,0,54679.0,3.0,4497712.0,2287.0,1966.642763445562
91201.0,333828.51,0.44,891.0,542.0,43.0,9.0,1.0,1820187.0,1486.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1999792.0,1458.0,1371.599451303155
91202.0,429623.8,0.5,1110.0,619.0,78.0,48.0,4.0,2599281.0,1860.0,25676.0,1,501552.0,2,5267.0,1,79169.0,7.0,2961823.0,1879.0,1576.276210750399
91203.0,238705.45,0.27,192.0,64.0,3.0,0.0,0.0,225126.0,259.0,0.0,0,0.0,0,0.0,0,0.0,0.0,244623.0,254.0,963.0826771653543
91204.0,240190.8,0.31,165.0,73.0,1.0,0.0,0.0,210760.0,239.0,0.0,0,0.0,0,0.0,0,0.0,0.0,225492.0,242.0,931.7851239669421
91205.0,278312.48,0.36,661.0,349.0,4.0,2.0,0.0,970775.0,1015.0,0.0,0,0.0,0,0.0,0,1816.0,1.0,1044145.0,1013.0,1030.7453109575517
91206.0,423738.25,1.41,549.0,835.0,316.0,502.0,53.0,3624347.0,2256.0,13967.0,1,0.0,0,0.0,0,7362.0,2.0,4169262.0,2305.0,1808.7904555314533
91207.0,512322.81,0.88,644.0,527.0,223.0,104.0,9.0,2744036.0,1507.0,11030.0,1,0.0,0,15581.0,1,10420.0,1.0,3131184.0,1526.0,2051.8899082568805
91208.0,419523.32,1.25,610.0,1199.0,434.0,320.0,67.0,4217064.0,2630.0,10052.0,1,101157.0,2,0.0,0,39980.0,5.0,4741205.0,2647.0,1791.161692482055
91210.0,238500.0,0.0,1.0,0.0,0.0,0.0,0.0,795.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,849.0,1.0,849.0
91214.0,329833.55,0.56,2407.0,1555.0,279.0,87.0,14.0,4973948.0,4342.0,32088.0,3,305383.0,6,9896.0,2,284987.0,34.0,5572391.0,4344.0,1282.7787753222835
91301.0,507998.3,0.76,1777.0,1423.0,423.0,196.0,14.0,7476913.0,3833.0,0.0,0,31457.0,3,0.0,0,6727.0,1.0,8583244.0,3812.0,2251.6379853095486
91302.0,819163.31,1.28,1114.0,1261.0,828.0,535.0,101.0,12270612.789999997,3838.0,0.0,0,119286.0,4,0.0,0,3612.0,1.0,14027102.329999998,3969.0,3534.165364071554
91303.0,232021.92,0.25,675.0,216.0,2.0,0.0,0.0,962809.0,893.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1053887.0,896.0,1176.213169642857
91304.0,345467.12,0.46,2772.0,1168.0,157.0,121.0,21.0,6249507.0,4239.0,59764.0,1,26254.0,1,0.0,0,29774.0,3.0,6860146.0,4220.0,1625.6270142180094
91306.0,266311.62,0.25,2975.0,951.0,14.0,0.0,0.0,4508328.0,3940.0,38166.0,2,55086.0,1,14610.0,1,20275.0,5.0,4954303.0,3966.0,1249.1938981341402
91307.0,377641.34,0.48,2593.0,1020.0,292.0,81.0,14.0,6340248.0,4001.0,337.0,1,124023.0,2,0.0,0,12334.0,1.0,7179019.0,3982.0,1802.8676544450025
91311.0,432191.32,0.6,2295.0,1292.0,216.0,214.0,14.0,7317814.0,4030.0,0.0,0,39677.0,2,0.0,0,2400.0,1.0,8182432.0,4043.0,2023.8515953499875
91316.0,585365.97,0.65,1401.0,768.0,294.0,92.0,5.0,6371606.0,2561.0,0.0,0,0.0,0,0.0,0,0.0,0.0,7166784.0,2553.0,2807.200940070505
91320.0,404629.55,0.92,2436.0,2736.0,1043.0,374.0,34.0,9173747.0,6623.0,0.0,0,292872.0,5,0.0,0,0.0,0.0,10350800.0,6639.0,1559.0902244313902
91321.0,341533.33,0.99,931.0,945.0,534.0,160.0,16.0,3963330.0,2587.0,435.0,1,30743.0,3,282.0,1,10000.0,1.0,4337471.0,2536.0,1710.3592271293376
91324.0,366208.86,0.28,1870.0,699.0,8.0,2.0,0.0,3590989.0,2578.0,113428.0,2,32543.0,2,4595.0,1,22963.0,4.0,3924755.0,2553.0,1537.3110066588326
91325.0,398007.35,0.31,2122.0,895.0,15.0,0.0,0.0,4735169.0,3032.0,35061.0,1,755055.0,4,0.0,0,0.0,0.0,5234315.0,3035.0,1724.6507413509062
91326.0,430498.14,0.63,3251.0,1717.0,706.0,172.0,9.0,10933580.0,5854.0,0.0,0,434670.0,5,0.0,0,40381.0,2.0,12362036.0,5931.0,2084.308885516776
91331.0,208273.08,0.29,4223.0,1647.0,22.0,4.0,0.0,4962231.0,5897.0,22634.0,1,588894.0,8,0.0,0,39693.0,4.0,5561203.0,5940.0,936.2294612794612
91335.0,239881.07,0.27,4148.0,1449.0,24.0,0.0,0.0,5911774.0,5621.0,76585.0,3,374650.0,5,0.0,0,12826.0,3.0,6443376.0,5568.0,1157.2155172413793
91340.0,210934.96,0.3,1572.0,664.0,1.0,1.0,0.0,1908622.0,2238.0,1278.0,1,9426.0,1,0.0,0,38338.0,4.0,2076394.0,2236.0,928.6198568872987
91342.0,244072.14,0.52,4206.0,2159.0,449.0,170.0,27.0,8214889.0,7012.0,65165.0,5,245764.0,5,15068.0,2,192545.0,21.0,8910564.0,6997.0,1273.4834929255396
91343.0,280524.65,0.29,3159.0,1269.0,17.0,0.0,0.0,5268774.0,4445.0,27519.0,2,715513.0,8,0.0,0,24294.0,3.0,5790218.0,4419.0,1310.3005204797466
91344.0,337022.66,0.4,4598.0,2026.0,236.0,65.0,12.0,10119654.0,6937.0,25087.0,2,22795.0,2,0.0,0,86074.0,10.0,11272133.0,6934.0,1625.6321026824344
91345.0,250971.88,0.27,1248.0,464.0,1.0,0.0,0.0,1731308.0,1713.0,6343.0,1,264304.0,4,0.0,0,16364.0,3.0,1906682.0,1736.0,1098.319124423963
91350.0,329103.06,1.01,2318.0,2477.0,1214.0,405.0,112.0,7792216.0,6526.0,85418.0,3,376810.0,4,1336.0,2,50624.0,5.0,9017718.0,6780.0,1330.0469026548672
91351.0,262051.92,0.83,1638.0,1182.0,620.0,175.0,11.0,4129574.0,3626.0,101085.0,7,190689.0,3,850.0,2,49020.0,6.0,4537122.0,3594.0,1262.415692821369
91352.0,241976.26,0.53,1972.0,1086.0,195.0,87.0,7.0,3649025.0,3347.0,42104.0,2,214688.0,3,12267.0,2,113539.0,10.0,4108791.0,3366.0,1220.674688057041
91354.0,333428.14,0.64,2541.0,1574.0,463.0,86.0,74.0,5888852.0,4738.0,28620.0,2,0.0,0,0.0,0,6316.0,1.0,6613852.0,4691.0,1409.9023662332124
91355.0,332753.95,0.47,1808.0,1383.0,72.0,4.0,0.0,4222928.0,3268.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4612190.0,3262.0,1413.9147762109135
91356.0,633386.58,0.81,1540.0,1016.0,567.0,149.0,15.0,8853818.0,3287.0,1502.0,1,197150.0,2,448.0,1,0.0,0.0,10181550.0,3330.0,3057.5225225225226
91360.0,354017.72,0.75,2655.0,2474.0,604.0,254.0,16.0,6988172.0,6004.0,0.0,0,548357.0,4,0.0,0,0.0,0.0,7842831.0,6023.0,1302.1469367424872
91361.0,648750.35,1.13,1006.0,1362.0,530.0,386.0,46.0,7517211.0,3329.0,8498.0,1,276121.0,6,2077.0,1,0.0,0.0,8579331.0,3357.0,2555.6541554959786
